"lCompanyID","CompanyName","StreetAddress","Trifecta","ShopStatus","strInstallationKey","TenantID","ExternalID","SMS","lCommunityID"
00143898-EA7D-4D20-92F7-609CD847069F,Hans Wittlers Automotive - Elizabeth,121 Elizabeth St NE,Shopware-Carfax-1479-1283,Active,838EC0B1-BB25-43DC-9980-347BB76A266F,1479,1283,Shopware,Carfax
002278AB-D2C0-47B7-A2EE-974E13682AE1,Iwen Automotive,2606 Billings Ave,AllData-Carfax-35456,Active,A6A555EA-E57F-4872-B378-E627AD436BAC,,35456,AllData,Carfax
002278AB-D2C0-47B7-A2EE-974E13682AE1,Iwen Automotive,2606 Billings Ave,AllData-Carfax-7035456,Active,A6A555EA-E57F-4872-B378-E627AD436BAC,,7035456,AllData,Carfax
003B1375-5716-4141-A1D8-FCBB02DA7130,Ebys Garage,6728 Old National Pike,NapaTracs-UD-7073510,Offline,6BDEE734-5320-42D6-B7B2-4BC06D3687B8,,7073510,NapaTracs,UD
003B1375-5716-4141-A1D8-FCBB02DA7130,Ebys Garage,6728 Old National Pike,NapaTracs-UD-73510,Offline,6BDEE734-5320-42D6-B7B2-4BC06D3687B8,,73510,NapaTracs,UD
004752F9-5F3E-476F-B08A-AFC2B8D2C398,Corbins Lube and Auto,1184 AR-7,AllData-Carfax-66018,Active,FA3308B0-F60F-4926-BCFD-4F7FCE73FC99,,66018,AllData,Carfax
004752F9-5F3E-476F-B08A-AFC2B8D2C398,Corbins Lube and Auto,1184 AR-7,AllData-Carfax-7066018,Active,FA3308B0-F60F-4926-BCFD-4F7FCE73FC99,,7066018,AllData,Carfax
004B6DBE-2C27-49AA-AF8C-5292AFE55E60,Neal Automotive,5985 W Memory Ln,WinWorks-CustomerLink-7085243,Active,BFE6BC7A-5687-4AD9-90F0-BD0BC73A648C,,7085243,WinWorks,CustomerLink
004B6DBE-2C27-49AA-AF8C-5292AFE55E60,Neal Automotive,5985 W Memory Ln,WinWorks-CustomerLink-85243,Active,BFE6BC7A-5687-4AD9-90F0-BD0BC73A648C,,85243,WinWorks,CustomerLink
0053DD10-416D-44D2-9CA2-276B442C9BCC,BRAKE AND AUTO SPICIALIST,1401 NE 123rd St,Invomax_NG-UD-12812,Active,3E370FFC-E050-4A79-93C8-FE003FD6F70C,,12812,Invomax_NG,UD
0053DD10-416D-44D2-9CA2-276B442C9BCC,BRAKE AND AUTO SPICIALIST,1401 NE 123rd St,Invomax_NG-UD-7012812,Active,3E370FFC-E050-4A79-93C8-FE003FD6F70C,,7012812,Invomax_NG,UD
006A4520-C7B2-4C3D-B100-8C6ABA459F81,RMS Auto Care & Collision,1759 Westheimer Road,TekMetric-Throttle-shop-00528,Applying,531D1A9F-FAD2-480E-80E8-EA1C0D2E364A,,shop-00528,TekMetric,Throttle
0076E43E-A5CD-4396-A998-DA8F86D00EE2,Accurate Alignments & Service,3820 Oceanic Dr Ste 304,AllData-Carfax-7085562,Active,7C61FA73-5CED-4C0A-85D4-F2845D1E427B,,7085562,AllData,Carfax
0076E43E-A5CD-4396-A998-DA8F86D00EE2,Accurate Alignments & Service,3820 Oceanic Dr Ste 304,AllData-Carfax-85562,Active,7C61FA73-5CED-4C0A-85D4-F2845D1E427B,,85562,AllData,Carfax
008F8A7D-5623-4BE6-93CA-79DA61DF291D,Christian Brothers Automotive - Beaumont,6140 Delaware St,TekMetric-RepairPal-cba-00150,Active,580BBFE5-75DB-49D8-8BE6-05D26D1660D6,,cba-00150,TekMetric,RepairPal
009CE40E-0B44-44CA-9543-FCA55A100DA4,Import Motor Werks,105 Woodwinds Industrial Ct,Shopware-Carfax-3072-2963,Active,2FDB7C14-23DC-451B-A517-92D1F1540A54,3072,2963,Shopware,Carfax
00A4CED4-BC38-41B7-A5F5-EDB14FA2BD72,Honest-1 of Ormond Beach,720 S Nova Rd,ProtractorNET-RepairPal-40695,Active,FB5534AE-78DB-4525-B17A-59F30BE580E5,,40695,ProtractorNET,RepairPal
00A4CED4-BC38-41B7-A5F5-EDB14FA2BD72,Honest-1 of Ormond Beach,720 S Nova Rd,ProtractorNET-RepairPal-7040695,Active,FB5534AE-78DB-4525-B17A-59F30BE580E5,,7040695,ProtractorNET,RepairPal
00A4CED4-BC38-41B7-A5F5-EDB14FA2BD72,Honest-1 of Ormond Beach,720 S Nova Rd,ProtractorNET-RepairPal-78b176f5465946b38ef671af2ad20ea6,Active,FB5534AE-78DB-4525-B17A-59F30BE580E5,,78b176f5465946b38ef671af2ad20ea6,ProtractorNET,RepairPal
00A4CED4-BC38-41B7-A5F5-EDB14FA2BD72,Honest-1 of Ormond Beach,720 S Nova Rd,ProtractorNET-RepairPal-c4a695a267da465eab344b1c698f0e50,Active,FB5534AE-78DB-4525-B17A-59F30BE580E5,,c4a695a267da465eab344b1c698f0e50,ProtractorNET,RepairPal
00AA23E7-8818-4CBA-B7A5-7F07F3BF7826,Blatt & Tillett Truck and Trailer Repair,10630 Allentown Blvd,Shopware-Carfax-3148-3057,Active,251189FB-CD8E-4E7F-9E95-90FA65CEA5C4,3148,3057,Shopware,Carfax
00C574D2-9499-4F63-A59D-B360DE39EB23,Automarx,477 Route 739,NapaTracs-Carfax-22691,Active,4E558C22-0AEC-4EC2-A3C1-D0313B60EDB9,,22691,NapaTracs,Carfax
00C574D2-9499-4F63-A59D-B360DE39EB23,Automarx,477 Route 739,NapaTracs-Carfax-7022691,Active,4E558C22-0AEC-4EC2-A3C1-D0313B60EDB9,,7022691,NapaTracs,Carfax
00D92044-1BB4-4E27-96AF-DA2C3FDCDF22,ATI Automotive & Used Cars,202 Main St Ste 1,AllData-Carfax-7095787,Active,C123A45A-5E79-4B3C-ABBE-01A68C4CA815,,7095787,AllData,Carfax
00D92044-1BB4-4E27-96AF-DA2C3FDCDF22,ATI Automotive & Used Cars,202 Main St Ste 1,AllData-Carfax-95787,Active,C123A45A-5E79-4B3C-ABBE-01A68C4CA815,,95787,AllData,Carfax
00F640B8-4E74-40CA-9B9C-F2F8213342B5,desert automotive,16281 Yucca St,AllData-UD-67129,Offline,6611091F-DD7A-4096-BF4F-9821D997A2DA,,67129,AllData,UD
00F640B8-4E74-40CA-9B9C-F2F8213342B5,desert automotive,16281 Yucca St,AllData-UD-7067129,Offline,6611091F-DD7A-4096-BF4F-9821D997A2DA,,7067129,AllData,UD
00FAC5A8-A2E9-4539-A774-4C95E7AD5E72,Franks Auto Service,1255 Boulevard Way,ProtractorNET-PCM-1ae03a2aabcf4fa3a4a033dbd1a03587,Active,F05B955A-29FC-4492-A932-D5877B2059C8,,1ae03a2aabcf4fa3a4a033dbd1a03587,ProtractorNET,PCM
00FAC5A8-A2E9-4539-A774-4C95E7AD5E72,Franks Auto Service,1255 Boulevard Way,ProtractorNET-PCM-c3b50199754e433c9ecf07790a0530a3,Active,F05B955A-29FC-4492-A932-D5877B2059C8,,c3b50199754e433c9ecf07790a0530a3,ProtractorNET,PCM
0108EE71-7E69-4AB3-8C18-EC815557DDF0,B ULLDOG MOTORSPORTS,281 Azalea Dr,NapaTracs-Carfax-58456,Active,BB6D1912-0501-4480-B507-145B7C4B52FC,,58456,NapaTracs,Carfax
0108EE71-7E69-4AB3-8C18-EC815557DDF0,B ULLDOG MOTORSPORTS,281 Azalea Dr,NapaTracs-Carfax-7058456,Active,BB6D1912-0501-4480-B507-145B7C4B52FC,,7058456,NapaTracs,Carfax
010F970D-896F-4E98-8CF3-7B32D8E48B4D,Henderson County Automotive,1953 Spartanburg Hwy,AllData-Carfax-37673,Active,07551DFC-66F7-4AA6-A3B3-6174AFD7107A,,37673,AllData,Carfax
010F970D-896F-4E98-8CF3-7B32D8E48B4D,Henderson County Automotive,1953 Spartanburg Hwy,AllData-Carfax-7037673,Active,07551DFC-66F7-4AA6-A3B3-6174AFD7107A,,7037673,AllData,Carfax
01128145-0F29-44AC-9093-34D8D1861164,Astro Transmission,461 Derby Ave,Invomax_NG-UD-59743,Active,E0786620-545F-4616-8296-C3DE9479943F,,59743,Invomax_NG,UD
01128145-0F29-44AC-9093-34D8D1861164,Astro Transmission,461 Derby Ave,Invomax_NG-UD-7059743,Active,E0786620-545F-4616-8296-C3DE9479943F,,7059743,Invomax_NG,UD
0120A1CB-A45E-448A-B124-BA347802A7EC,K AND S AUTO,549 N Mill St,NapaTracs-UD-7080530,Offline,B9BE5FD4-EF08-49AB-8D24-D475E941F8B7,,7080530,NapaTracs,UD
0120A1CB-A45E-448A-B124-BA347802A7EC,K AND S AUTO,549 N Mill St,NapaTracs-UD-80530,Offline,B9BE5FD4-EF08-49AB-8D24-D475E941F8B7,,80530,NapaTracs,UD
01308782-8DE6-4FDB-B607-EA375F04162B,PTAC 064-01 - Columbia,6900 Garners Ferry Rd,PTAC-RepairPal-300487,Active,B4DB4AAF-7D41-48DA-87A6-01E595F36CDB,,300487,PTAC,RepairPal
01677032-B51C-405E-BA56-F3C44295C05E,Express Care Auto Center,1730 Commerce Dr,ROWriter-IAS-7079801,Active,53B7CB2C-C69E-4A61-A87D-374E2E7D8316,,7079801,ROWriter,IAS
01677032-B51C-405E-BA56-F3C44295C05E,Express Care Auto Center,1730 Commerce Dr,ROWriter-IAS-79801,Active,53B7CB2C-C69E-4A61-A87D-374E2E7D8316,,79801,ROWriter,IAS
0168A776-D48B-4853-B191-2602DF754A5B,K & S Automotive,575 Page Ave,MaxxTraxxCE-RepairPal-7087179,Active,A57CB2FD-75E9-46B1-9917-E5946EFD4A04,,7087179,MaxxTraxxCE,RepairPal
0168A776-D48B-4853-B191-2602DF754A5B,K & S Automotive,575 Page Ave,MaxxTraxxCE-RepairPal-87179,Active,A57CB2FD-75E9-46B1-9917-E5946EFD4A04,,87179,MaxxTraxxCE,RepairPal
01727242-E218-4C5F-A3C4-E5E344234346,Christian Brothers Automotive - Spring Hill,2060 Wall St,TekMetric-RepairPal-cba-00057,Active,E477D427-8432-49C1-88EA-48AF9ABB60F3,,cba-00057,TekMetric,RepairPal
017E7AE8-EE0F-466F-AD9C-8A24CC448A5B,mikes auto,10500 Hickman Rd Ste A,NapaTracs-UD-13886,Active,ECC5FEE9-9C27-41BB-9774-9456FD006EB9,,13886,NapaTracs,UD
017E7AE8-EE0F-466F-AD9C-8A24CC448A5B,mikes auto,10500 Hickman Rd Ste A,NapaTracs-UD-7013886,Active,ECC5FEE9-9C27-41BB-9774-9456FD006EB9,,7013886,NapaTracs,UD
018409A3-0293-4F70-82AF-1DA99EF4F53C,All Auto Care,2609 Springhill Rd,ProtractorNET-RepairPal-53b682c041d94987b1cb53bb28104274,Active,765B3503-4075-4C3E-8B7C-9763FE633C88,,53b682c041d94987b1cb53bb28104274,ProtractorNET,RepairPal
018409A3-0293-4F70-82AF-1DA99EF4F53C,All Auto Care,2609 Springhill Rd,ProtractorNET-RepairPal-61dc1995174a48cf95122a3273845171,Active,765B3503-4075-4C3E-8B7C-9763FE633C88,,61dc1995174a48cf95122a3273845171,ProtractorNET,RepairPal
018792D1-E1B0-40F6-8571-C81413E9AE4D,Clayton Lube & Tune,9641 US 70 Business Hwy W,TekMetric-Throttle-shop-00110,Active,D8B1FE56-B566-488A-B045-4A8823E24E11,,shop-00110,TekMetric,Throttle
01897003-D059-4460-B42B-0A0033BC4636,SS Automotive Services,3177 S Elmer St,Shopware-Carfax-2364-2204,Active,824BE026-6F0F-4B91-BAAD-722561CE2A31,2364,2204,Shopware,Carfax
019BB500-76C3-42A5-B7F5-00977F64013C,Premier Auto & Accessories,810 N Main St,AllData-UD-58062,Active,84F8A129-720C-4033-A820-27B4279D9E15,,58062,AllData,UD
019BB500-76C3-42A5-B7F5-00977F64013C,Premier Auto & Accessories,810 N Main St,AllData-UD-7058062,Active,84F8A129-720C-4033-A820-27B4279D9E15,,7058062,AllData,UD
019D5B1F-A8BE-485B-AA77-F6156D501202,Daves Ultimate Automotive - Pflugerville,900 Pecan St W,NapaTracs-Carfax-7094770,Active,DD11EC0A-9156-4A93-BF1C-060C094B25B4,,7094770,NapaTracs,Carfax
019D5B1F-A8BE-485B-AA77-F6156D501202,Daves Ultimate Automotive - Pflugerville,900 Pecan St W,NapaTracs-Carfax-94770,Active,DD11EC0A-9156-4A93-BF1C-060C094B25B4,,94770,NapaTracs,Carfax
01B4AE0A-A279-4A00-A285-685108C9537F,Winkler Automotive Service Center,401 E. Diamond Ave,TekMetric-PCM-shop-00407,Active,6634E835-2FC6-4C35-8B31-3F69766B91A8,,shop-00407,TekMetric,PCM
01BF0A13-B009-4706-9F39-823E6BA78330,Precision Auto (MT),138 Moore Ln,ROWriter-UD-7084268,Offline,9CD99660-76A3-49AC-8EC2-5063334A0B61,,7084268,ROWriter,UD
01BF0A13-B009-4706-9F39-823E6BA78330,Precision Auto (MT),138 Moore Ln,ROWriter-UD-84268,Offline,9CD99660-76A3-49AC-8EC2-5063334A0B61,,84268,ROWriter,UD
01C658D9-4107-418C-98A0-889C792260C2,BRIDGES AUTO CENTER,118 E Main St,NapaTracs-UD-40561,Offline,CF7FB312-8AFF-48E3-9BC3-EB496D4E154C,,40561,NapaTracs,UD
01C658D9-4107-418C-98A0-889C792260C2,BRIDGES AUTO CENTER,118 E Main St,NapaTracs-UD-7040561,Offline,CF7FB312-8AFF-48E3-9BC3-EB496D4E154C,,7040561,NapaTracs,UD
01C6D02A-D4B8-4B40-91DB-A2983432562B,Courtesy Auto & Tire,124 Woods St,AllData-UD-25008,Offline,F6E2C1E5-E1C6-423E-92D9-3B5FD4F631F3,,25008,AllData,UD
01C6D02A-D4B8-4B40-91DB-A2983432562B,Courtesy Auto & Tire,124 Woods St,AllData-UD-7025008,Offline,F6E2C1E5-E1C6-423E-92D9-3B5FD4F631F3,,7025008,AllData,UD
01C6E299-529F-46D4-804A-5A03235E1793,Christian Brothers Automotive - Bolingbrook,714 S Weber Rd,TekMetric-RepairPal-cba-00201,Active,DAF9EEAA-2640-4D3B-99AE-33D64F938ECD,,cba-00201,TekMetric,RepairPal
01C891B3-539E-44AA-86E7-FBF3C1E6735A,Auto Analyzers,8404 W Greenfield Ave,Mitchell1-UD-44273,Offline,BA4A48B6-369B-4173-9793-24171BDAD86E,,44273,Mitchell1,UD
01C891B3-539E-44AA-86E7-FBF3C1E6735A,Auto Analyzers,8404 W Greenfield Ave,Mitchell1-UD-7044273,Offline,BA4A48B6-369B-4173-9793-24171BDAD86E,,7044273,Mitchell1,UD
01D7AB97-2882-41BE-AC3F-E8330F14DECB,bills radiator,10307 Wheaton St,AllData-UD-63325,Active,C9634223-7EA5-4E67-BB56-532416EFCB62,,63325,AllData,UD
01D7AB97-2882-41BE-AC3F-E8330F14DECB,bills radiator,10307 Wheaton St,AllData-UD-7063325,Active,C9634223-7EA5-4E67-BB56-532416EFCB62,,7063325,AllData,UD
020F39B5-8634-4084-82E0-AD5900D7F446,Callahan Auto and Diesel,255 W Main St,ManagerSE-UD-40975,Offline,ACF5EF36-5EBE-4874-A970-9929D8E57864,,40975,ManagerSE,UD
020F39B5-8634-4084-82E0-AD5900D7F446,Callahan Auto and Diesel,255 W Main St,ManagerSE-UD-7040975,Offline,ACF5EF36-5EBE-4874-A970-9929D8E57864,,7040975,ManagerSE,UD
02125485-DD9E-45A5-B7A4-7C3BC98E3576,Mammoth Mechanics,314 S Miller St,Shopware-Carfax-2833-2700,Active,2030A5D8-FEED-4413-A9C6-18F94A9DC30F,2833,2700,Shopware,Carfax
021B614E-E4DF-488B-B99C-BE618CCBC0C6,Precision Auto Werks,479 Pearson Rd,AllData-CustomerLink-32791,Active,19F44DE3-453F-4D16-BFFA-619692502AD2,,32791,AllData,CustomerLink
021B614E-E4DF-488B-B99C-BE618CCBC0C6,Precision Auto Werks,479 Pearson Rd,AllData-CustomerLink-7032791,Active,19F44DE3-453F-4D16-BFFA-619692502AD2,,7032791,AllData,CustomerLink
021D1D3B-B04D-4DE3-BD5A-3FB26058A9AE,British Auto Repair,1630B Action Ave,AllData-Carfax-52285,Active,3A05C52C-FA69-40A8-874B-FA365FD0F118,,52285,AllData,Carfax
021D1D3B-B04D-4DE3-BD5A-3FB26058A9AE,British Auto Repair,1630B Action Ave,AllData-Carfax-7052285,Active,3A05C52C-FA69-40A8-874B-FA365FD0F118,,7052285,AllData,Carfax
022EF36E-7DCF-48EC-938C-093D53BABAE3,Auto Tech 9022,9156 Allentown Blvd,AllData-UD-56446,Offline,008BC7B2-3C4D-4F07-9627-5B301861F010,,56446,AllData,UD
022EF36E-7DCF-48EC-938C-093D53BABAE3,Auto Tech 9022,9156 Allentown Blvd,AllData-UD-7056446,Offline,008BC7B2-3C4D-4F07-9627-5B301861F010,,7056446,AllData,UD
02448FC0-65DF-432D-A4AC-611899FEF304,KING AUTOMOTIVE,260 NW 28th St,NapaTracs-UD-23350,Offline,D77422B9-219C-4F17-823F-06A62EAD7B78,,23350,NapaTracs,UD
02448FC0-65DF-432D-A4AC-611899FEF304,KING AUTOMOTIVE,260 NW 28th St,NapaTracs-UD-7023350,Offline,D77422B9-219C-4F17-823F-06A62EAD7B78,,7023350,NapaTracs,UD
024E0B2E-AF2D-4CF1-A93C-35C4D4E3DC7C,E Z AUTO SERVICE CENTER,11 Main St,Mitchell1-UD-59775,Offline,CE45A507-A088-4FE4-83B4-0D5B078294DA,,59775,Mitchell1,UD
024E0B2E-AF2D-4CF1-A93C-35C4D4E3DC7C,E Z AUTO SERVICE CENTER,11 Main St,Mitchell1-UD-7059775,Offline,CE45A507-A088-4FE4-83B4-0D5B078294DA,,7059775,Mitchell1,UD
025C64C7-D8BD-44DD-97B5-155B1462F688,Parks Industries Motorsports,1930 Railroad Ave,AllData-UD-16575,Offline,DA2C034E-E060-41B8-A9ED-73A49523735A,,16575,AllData,UD
025C64C7-D8BD-44DD-97B5-155B1462F688,Parks Industries Motorsports,1930 Railroad Ave,AllData-UD-7016575,Offline,DA2C034E-E060-41B8-A9ED-73A49523735A,,7016575,AllData,UD
0265EF53-C681-4B02-9183-D61C44DF3849,Honest-1 Auto Care - Bloomington,7101 W Old Shakopee Rd,ProtractorNET-RepairPal-ACC8A61C390B48DFB4059FFAF595189E,Active,7743E65C-C848-4EDA-9D27-6878B36B6E80,,ACC8A61C390B48DFB4059FFAF595189E,ProtractorNET,RepairPal
0265EF53-C681-4B02-9183-D61C44DF3849,Honest-1 Auto Care - Bloomington,7101 W Old Shakopee Rd,ProtractorNET-RepairPal-E37F26D092CA42BDB82C4A05D881DBE1,Active,7743E65C-C848-4EDA-9D27-6878B36B6E80,,E37F26D092CA42BDB82C4A05D881DBE1,ProtractorNET,RepairPal
02681D27-1094-4FA2-A5E8-ED5201434BDA,ArborMotion,669 State Circle,Shopware-Carfax-339-227,Active,3392DB7A-B12F-48AF-A34B-B6721B602526,339,227,Shopware,Carfax
02727003-2F14-41F9-9D6A-E5DE46042D88,Speedy Roo Motorsports,18355 E Girard Ave,ManagerSE-UD-7072159,Offline,DCFA7BA1-AD90-4CB9-85BC-752EF0FE88C3,,7072159,ManagerSE,UD
02727003-2F14-41F9-9D6A-E5DE46042D88,Speedy Roo Motorsports,18355 E Girard Ave,ManagerSE-UD-72159,Offline,DCFA7BA1-AD90-4CB9-85BC-752EF0FE88C3,,72159,ManagerSE,UD
028AA81B-915F-4E36-9337-45C77C72D11A,Arts Cedar Ridge Gas & Auto,12685 Colfax Hwy,NapaTracs-Carfax-54558,Active,4D8EC0BD-A84B-44CF-9230-1B72C6CD1C80,,54558,NapaTracs,Carfax
028AA81B-915F-4E36-9337-45C77C72D11A,Arts Cedar Ridge Gas & Auto,12685 Colfax Hwy,NapaTracs-Carfax-7054558,Active,4D8EC0BD-A84B-44CF-9230-1B72C6CD1C80,,7054558,NapaTracs,Carfax
028CAEE2-1B86-4256-A217-2899FF3228AF,00Training Center,17725 Katy Freeway, Ste 200,TekMetric-Throttle-cba-99999,Applying,295A0C2D-9827-4418-87DA-67E2B6FF9EDD,,cba-99999,TekMetric,Throttle
0290420D-BC92-4D78-A01E-B90779A815C8,Auto E.R,1101 W National Ave,ManagerSE-UD-26886,Offline,5F9D66D3-65A0-447A-86AD-11D4988C0F18,,26886,ManagerSE,UD
0290420D-BC92-4D78-A01E-B90779A815C8,Auto E.R,1101 W National Ave,ManagerSE-UD-7026886,Offline,5F9D66D3-65A0-447A-86AD-11D4988C0F18,,7026886,ManagerSE,UD
029E02B3-0B9E-44D1-9BF9-503C47CC73F7,Arts Servicenter,6661 Tilghman St,NapaTracs-Carfax-7096656,Active,51594F58-26BE-4989-9865-BE45D6C23057,,7096656,NapaTracs,Carfax
029E02B3-0B9E-44D1-9BF9-503C47CC73F7,Arts Servicenter,6661 Tilghman St,NapaTracs-Carfax-96656,Active,51594F58-26BE-4989-9865-BE45D6C23057,,96656,NapaTracs,Carfax
02AFC824-3CB6-42D3-9947-01E2220759E6,Marks European Cars,60 Pine St,ManagerSE-UD-38014,Offline,214AFB31-9F9D-428C-8A7E-0B4D6B06AAE5,,38014,ManagerSE,UD
02AFC824-3CB6-42D3-9947-01E2220759E6,Marks European Cars,60 Pine St,ManagerSE-UD-7038014,Offline,214AFB31-9F9D-428C-8A7E-0B4D6B06AAE5,,7038014,ManagerSE,UD
02BFA00E-4162-49DA-AFDA-8EB34164CCEC,Euro Motors,6663 Narcoossee Rd #154,Shopware-Carfax-3114-3011,Active,F7F32904-E613-4B2F-A6CE-282880D52E10,3114,3011,Shopware,Carfax
02C29E3B-7AE2-44AE-8D76-644937F038DE,Christian Brothers Automotive - Fort Collins,1500 Academy Ct,TekMetric-RepairPal-cba-00198,Active,A082774B-5FBD-4B27-9A34-8FEECC77277B,,cba-00198,TekMetric,RepairPal
02E9CF57-7850-404E-88AF-C03F1A0B2B2B,Auto Select - Appleton,2212 W Wisconsin Ave,Mitchell1-UD-17488,Offline,BFF29CDE-79C3-47DD-853E-4D796377D14B,,17488,Mitchell1,UD
02E9CF57-7850-404E-88AF-C03F1A0B2B2B,Auto Select - Appleton,2212 W Wisconsin Ave,Mitchell1-UD-7017488,Offline,BFF29CDE-79C3-47DD-853E-4D796377D14B,,7017488,Mitchell1,UD
02E9FD65-AD37-436A-AEEC-D712EABC6338,Mars Tire -Scarborough,3805 Sheppard Ave E,GoodYearGBMS-UD-40449,Offline,1D022EC4-16AC-4749-B521-C7903A6AB4E5,,40449,GoodYearGBMS,UD
02E9FD65-AD37-436A-AEEC-D712EABC6338,Mars Tire -Scarborough,3805 Sheppard Ave E,GoodYearGBMS-UD-7040449,Offline,1D022EC4-16AC-4749-B521-C7903A6AB4E5,,7040449,GoodYearGBMS,UD
02F374C9-0B40-4513-AB84-FCE0206A9828,Alpha & Omega Automotive,4035 Canton Rd,TekMetric-Throttle-shop-00749,Active,842A82A6-C085-4412-9031-4C9685D70529,,shop-00749,TekMetric,Throttle
02F39EAB-0EF1-4169-BED8-802AED045AB3,Top Tech Automotive,124 S El Paso St,MaxxTraxxCE-UD-48174,Offline,0048153C-54D0-4470-8A23-393FC6CA35D0,,48174,MaxxTraxxCE,UD
02F39EAB-0EF1-4169-BED8-802AED045AB3,Top Tech Automotive,124 S El Paso St,MaxxTraxxCE-UD-7048174,Offline,0048153C-54D0-4470-8A23-393FC6CA35D0,,7048174,MaxxTraxxCE,UD
02F57FAF-FBBC-4B12-8483-168D39790E78,Northern Lights Auto Service,2724 Brewerton Rd,NapaTracs-RepairPal-49586,Active,8740FA04-C8CD-434F-A8CB-5C624978D3BE,,49586,NapaTracs,RepairPal
02F57FAF-FBBC-4B12-8483-168D39790E78,Northern Lights Auto Service,2724 Brewerton Rd,NapaTracs-RepairPal-7049586,Active,8740FA04-C8CD-434F-A8CB-5C624978D3BE,,7049586,NapaTracs,RepairPal
0303DB93-3703-495F-810F-1E3E6D6B4ABE,Exodus East,2240 Santa Rita Dr,Shopware-Carfax-3222-3136,Active,46D99916-9A85-438B-824C-A5CC49356616,3222,3136,Shopware,Carfax
03427848-9ECB-4B1F-9E48-93086B84A195,Big Q Auto Repair,2501 E Pacific Coast Hwy,ManagerSE-Carfax-68318,Active,1519E276-D316-4BBD-94A2-78D4F3720E88,,68318,ManagerSE,Carfax
03427848-9ECB-4B1F-9E48-93086B84A195,Big Q Auto Repair,2501 E Pacific Coast Hwy,ManagerSE-Carfax-7068318,Active,1519E276-D316-4BBD-94A2-78D4F3720E88,,7068318,ManagerSE,Carfax
03484D50-A2D6-4B88-8C53-AB3F930354E7,Car Doctor #3750,410 SW 6th St,ROWriterSQL-SXM-68512,Active,4936A3F8-47C9-4094-B5F5-E0E3FAC6E231,,68512,ROWriterSQL,SXM
03484D50-A2D6-4B88-8C53-AB3F930354E7,Car Doctor #3750,410 SW 6th St,ROWriterSQL-SXM-7068512,Active,4936A3F8-47C9-4094-B5F5-E0E3FAC6E231,,7068512,ROWriterSQL,SXM
03493AC3-B643-4049-BE93-10491934A999,HONYOYCARE AUTOMOTIVE,4747 Pearl St Ste V-4,Invomax_NG-UD-14159,Active,54D34C95-1639-4202-AAF4-310B104A0374,,14159,Invomax_NG,UD
03493AC3-B643-4049-BE93-10491934A999,HONYOYCARE AUTOMOTIVE,4747 Pearl St Ste V-4,Invomax_NG-UD-7014159,Active,54D34C95-1639-4202-AAF4-310B104A0374,,7014159,Invomax_NG,UD
0349F91F-2C5E-44D6-B765-818287432A41,Matts Automotive Service Center - (1221~2078),1617 32nd Ave S,Shopware-Carfax-1221-2078,Active,A50DAE23-E32B-4099-9E44-5994D57BCD75,1221,2078,Shopware,Carfax
034A13A1-F8A1-4037-A599-547F0DA0EEE7,Chesapeake Import Service,1717 McGuckian St,WinWorks-CustomerLink-55349,Active,357754A7-E791-4534-A735-CD308030EF70,,55349,WinWorks,CustomerLink
034A13A1-F8A1-4037-A599-547F0DA0EEE7,Chesapeake Import Service,1717 McGuckian St,WinWorks-CustomerLink-7055349,Active,357754A7-E791-4534-A735-CD308030EF70,,7055349,WinWorks,CustomerLink
03509481-AF7C-4E21-A077-4C30C8EE5DBD,Daves Auto Repair,2026 S Rayon Dr,AllData-Carfax-7081126,Active,0D241598-ABCB-4DC3-9A56-50521E1FEDAD,,7081126,AllData,Carfax
03509481-AF7C-4E21-A077-4C30C8EE5DBD,Daves Auto Repair,2026 S Rayon Dr,AllData-Carfax-81126,Active,0D241598-ABCB-4DC3-9A56-50521E1FEDAD,,81126,AllData,Carfax
0352885B-7E91-4A7A-A564-0A7883C6658B,Tire Pros-Ocean Air,PO Box 1251,ROWriter-UD-7097198,Offline,194EE291-E232-41F7-B427-E99B2077D998,,7097198,ROWriter,UD
0352885B-7E91-4A7A-A564-0A7883C6658B,Tire Pros-Ocean Air,PO Box 1251,ROWriter-UD-97198,Offline,194EE291-E232-41F7-B427-E99B2077D998,,97198,ROWriter,UD
0355BE78-0532-4734-8D6E-9FB097CDD65B,Christian Brothers Automotive - Westminster,8515 W 100th Ave,TekMetric-RepairPal-cba-00180,Active,9232F346-1229-42BE-9F00-F26FDDED16C0,,cba-00180,TekMetric,RepairPal
035781BF-89BD-40A4-813A-5497E89064FF,Crystal Falls / Leander,3510 Lakeline Blvd,LankarSQL-Throttle-https://www.sbpent.com/sbp/api/ftt?shopid=455&key=4f64d282a65614e893eee819dd5317cf,Active,F6480DE2-1811-4662-B66D-C0DB7E419B1A,,https://www.sbpent.com/sbp/api/ftt?shopid=455&key=4f64d282a65614e893eee819dd5317cf,LankarSQL,Throttle
035A6C15-8487-46B6-9455-123C692E0364,Certified Auto Repair,569 N East Ave,NapaEnterprise-Carfax-7072509,Active,8360E458-98DA-4E4A-BAF5-A59F2043B7F6,,7072509,NapaEnterprise,Carfax
035A6C15-8487-46B6-9455-123C692E0364,Certified Auto Repair,569 N East Ave,NapaEnterprise-Carfax-72509,Active,8360E458-98DA-4E4A-BAF5-A59F2043B7F6,,72509,NapaEnterprise,Carfax
